cx,cy,cz,a,b,theta,Rt,Rp,E,E_i01,E_ip1,E_ip2,E_i02,E_ip3,E_ip4,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
-2.3,-1.7,13.7,7.2,6.0,25,0,0,-2.745341817382723,-0.7882906122831628,-0.2191616325872019,-0.0720632483717054,-0.8062712837709114,-0.3030961151234805,-0.0230848379433155,-1.1474955340381712,-0.260987056652084,-0.0834964805981144,-0.1473788810544647,2,Done,tetracene_a=7.2_b=6.0_theta=25_Rt=0_Rp=0_cx=-2.3_cy=-1.7_cz=13.7.log
-2.3,-1.6,13.6,7.2,6.0,25,0,0,-2.953531123959692,-0.8894358114921488,-0.2267645437968894,-0.0780961296986788,-0.8918510975781828,-0.3093097192468121,-0.0260993958218023,-1.1946365952608176,-0.3063415969954803,-0.0890530816395767,-0.1527215012465603,2,Done,tetracene_a=7.2_b=6.0_theta=25_Rt=0_Rp=0_cx=-2.3_cy=-1.6_cz=13.6.log
-2.3,-1.5,13.6,7.2,6.0,25,0,0,-2.9840127356001176,-0.9142318691592664,-0.211019062786363,-0.0813340810127556,-0.930865904316306,-0.2962173505220562,-0.0276380504947155,-1.1823731673066504,-0.3282787189236842,-0.0912619168520905,-0.1514457733719609,1,Done,tetracene_a=7.2_b=6.0_theta=25_Rt=0_Rp=0_cx=-2.3_cy=-1.5_cz=13.6.log
-2.3,-1.4,13.6,7.2,6.0,25,0,0,-3.004974079492968,-0.9384361848933622,-0.1960002382984385,-0.0847188699990511,-0.9677898477530108,-0.2836433051852509,-0.029299696907401,-1.1601360954227855,-0.3513039433746598,-0.0934914597310125,-0.1500985094462521,1,Done,tetracene_a=7.2_b=6.0_theta=25_Rt=0_Rp=0_cx=-2.3_cy=-1.4_cz=13.6.log
-2.2,-1.3,13.5,7.2,6.0,25,0,0,-3.25929635274224,-1.1028287446824834,-0.2083697157213464,-0.0927823735401034,-1.0667557048145682,-0.2957253827480599,-0.0349786625010892,-1.1840806219843216,-0.4079097378998995,-0.1033854101551696,-0.1632002906990237,1,Done,tetracene_a=7.2_b=6.0_theta=25_Rt=0_Rp=0_cx=-2.2_cy=-1.3_cz=13.5.log
-2.1,-1.2,13.5,7.2,6.0,25,0,0,-3.3342875628732145,-1.1748079068493098,-0.2002961719408631,-0.0975690198829397,-1.1119828606024384,-0.2896272403886542,-0.0390210818732157,-1.1676712355110794,-0.4301179443718865,-0.1099799126968719,-0.169866329524666,2,Done,tetracene_a=7.2_b=6.0_theta=25_Rt=0_Rp=0_cx=-2.1_cy=-1.2_cz=13.5.log
-2.1,-1.1,13.5,7.2,6.0,25,0,0,-3.3560621594660915,-1.1986294414382428,-0.1858621868304908,-0.1018737385747954,-1.162092044018209,-0.2765712675172835,-0.0413968346547335,-1.133948848117143,-0.4582975358352996,-0.1126775779994204,-0.1679254409973509,2,Done,tetracene_a=7.2_b=6.0_theta=25_Rt=0_Rp=0_cx=-2.1_cy=-1.1_cz=13.5.log
-2.0,-1.0,13.5,7.2,6.0,25,0,0,-3.422809143317864,-1.265495651867241,-0.1789470266085118,-0.1072414590744301,-1.2117569504771382,-0.2699259364744648,-0.0460479388711974,-1.1081268116249705,-0.4805609632167034,-0.1199830495170317,-0.1744308372726664,2,Done,tetracene_a=7.2_b=6.0_theta=25_Rt=0_Rp=0_cx=-2.0_cy=-1.0_cz=13.5.log
-2.0,-0.9,13.4,7.2,6.0,25,0,0,-3.672975417459384,-1.4014645187417043,-0.1825727795949205,-0.1172816189937293,-1.325968790682964,-0.2731136872898787,-0.0522954283514991,-1.1281462631304748,-0.5601869620732032,-0.1282046855194494,-0.180089094908908,1,Done,tetracene_a=7.2_b=6.0_theta=25_Rt=0_Rp=0_cx=-2.0_cy=-0.9_cz=13.4.log
-1.9,-0.8,13.4,7.2,6.0,25,0,0,-3.7455664019216783,-1.4583395150257277,-0.1756450691027566,-0.1237462270073592,-1.3769000123720616,-0.2657078144839033,-0.0582329279277473,-1.1090693316073157,-0.5836094004916959,-0.1367733345832675,-0.1868285522796213,1,Done,tetracene_a=7.2_b=6.0_theta=25_Rt=0_Rp=0_cx=-1.9_cy=-0.8_cz=13.4.log
