X,Y,Z,R
0.0,1.2073935509083338,0.6970798074166673,1.7
0.0,1.2073868466083333,-0.6970915976833325,1.7
0.0,6.998408334624173e-06,1.3941721667166673,1.7
0.0,-6.4152916667836735e-06,-1.394172166383333,1.7
0.0,-1.2073848355916663,0.6970925142166671,1.7
0.0,-1.2073915398916668,-0.6970807230833334,1.7
0.0,2.146518286808334,1.2392795401166667,1.2
0.0,2.146506876908335,-1.2393005948833338,1.2
0.0,-1.101069166686841e-05,-2.4785864923833323,1.2
0.0,-2.146521740791666,-1.2392818022833332,1.2
0.0,-2.1465103305916653,1.239302857816667,1.2
0.0,1.3313208334864157e-05,2.4785864904166672,1.2
