X,Y,Z,R
0.0,0.7215519657168752,-1.2213181585972759,1.7
0.0,-0.7215519311762869,-1.221318163361982,1.7
0.0,1.4051329964585786,-2.475755523282309,1.7
0.0,-1.405132984752654,-2.4757554920976306,1.7
0.0,0.7124148484523983,-3.653814211184048,1.7
0.0,-0.7124148641222775,-3.6538141966689266,1.7
0.0,1.4019249214159548,-8.913811182174047e-08,1.7
0.0,0.721551977619545,1.2213183892599495,1.7
0.0,-1.401924876688356,-4.136384655273246e-08,1.7
0.0,-0.7215519154735728,1.2213183854950767,1.7
0.0,2.4902052296485233,-2.474673470635609,1.2
0.0,2.4877838541640456,-8.985798877059294e-08,1.2
0.0,-2.4877840274374172,-6.273438950490148e-08,1.2
0.0,-2.490205322355542,-2.4746733963376553,1.2
0.0,-1.2441899433126498,-4.598598723765728,1.2
0.0,1.2441899091886965,-4.598598736410338,1.2
0.0,1.4051328848747349,2.475755236002027,1.7
0.0,0.7124147141585504,3.6538142635755246,1.7
0.0,-1.4051327959368716,2.4757552586735065,1.7
0.0,-0.7124146083156554,3.6538142887735052,1.7
0.0,2.490205105490641,2.4746734365471923,1.2
0.0,1.2441901824426835,4.598598648655228,1.2
0.0,-1.2441901717472614,4.598598920821882,1.2
0.0,-2.4902051483126857,2.474673527632043,1.2
